Processed Text,Original Scores,Class
gifted pearce hand keep thing semistable ground dramatically retool machine ultimately effective enough achieve modest crowdpleasing goal set,0.30000000000000004,1
movie plain awful still manage entertain guiltypleasure sobadit funny level,-0.3214285714285714,-1
disorient occasionally disarm saga pack moment alice wonderland adventure stalker thriller condense season tv big brother,0.0,0
function reveal look collaborative process timely tongueincheek profile corporate circus recording industry current climate merger downsize,0.0,0
confrontational stance todd solondz take aim political correctness suburban family,0.0,0
mess sincere mess,0.05000000000000001,1
odd distant portuguese import less borrow bad lieutenant les vampire come kind arthouse gay porn film,-0.01944444444444444,-1
debut film skin man heart beast feel unusually assure,0.2,1
photographic marvel sort certainly invaluable record special fishy community,0.2857142857142857,1
soulful unslick apparently lrb aniston rrb always need grow movie career,0.05,1
although olivi assayas elegantly appoint period drama seem time pad incident way tooconscientious adaptation threehour running time play close two,0.5,1
jawdroppingly beautiful work upend nearly every clich japanese animation deliver satisfactory amount carnage,0.31666666666666665,1
terry sort geriatric dirty harry please eastwood loyal fan suit story wherein hero must ride roughshod incompetent cop get man,-0.20555555555555557,-1
part seem like lift terry gilliam subconscious press kafka meat grinder buuel casing,0.0,0
like child important message tell lrb skin rrb fault easy forgive intention lofty,0.4166666666666667,1
delightful entree tradition food movie,1.0,2
escapist confection pure entertainment,0.21428571428571427,1
ring worth look nt demand much cheap thrill halloween entertainment,0.35,1
movie ultimately rely bit heavily grandstand emotional rockylike moment warm charming package feel happy argue much,0.3,1
throw away fleeting joy love brief moment,0.43333333333333335,1
armed game support cast pitchperfect forster always hilarious meara levy like mike shoots score namesake proud,0.3,1
decentenough nailbiter stand good chance big hit franklin need stay afloat hollywood,0.2333333333333333,1
begin like docudrama build multicharacter story flourish,0.0,0
one genuinely sweet film come along quite time,0.35,1
uncertain start murder hit generally sustain high plateau bullock memorable first interrogation gosle,0.24,1
story ultimately take hold grip hard,-0.14583333333333334,-1
bit downer little overdramatic time beautiful film people like romance french realism,0.22083333333333333,1
emotionally strong politically potent piece cinema,0.4666666666666667,1
entice often funny documentary,0.125,1
go movie little like chew whale blubber acquire taste take time enjoy worth even take hour get,0.1708333333333333,1
portrait hell shatter impossible shake,-0.6666666666666666,-2
almodovar imaginative teacher emotional intelligence engage film two man discover william james call gift tear,0.3,1
well tepid star trek insurrection fall short first contact villain could nt pick lint borg queen alice krige cape finish half parsec lrb nose rrb ahead generation,0.02777777777777778,1
time bit melodramatic even little date lrb depend upon live rrb ignorant fairy still quite goodnatured bad way spend hour two,-0.2503787878787878,-1
tense terrific sweatypalmed fun,-0.011111111111111108,-1
majidi direction never smoother confident,0.5,1
bewilderingly brilliant entertaining movie,0.7,2
hard endearing care warm,0.26944444444444443,1
bring tissue,0.0,0
thriller edge say nt follow stale standard connectthedot storyline become commonplace movie explore seamy underbelly criminal world,-0.3,-1
without probe examination female friendship set dynamic decade,0.0,0
inherently caustic oddly whimsical film chime grieve process strangely draw audience unexplainable pain eccentricity attach concept loss,-0.3166666666666667,-1
though frodo quest remain unfulfilled hardy group determine new zealander prove creative mettle,0.3181818181818182,1
square sentimental drama satisfie comfort food often,-0.25,-1
pure cinematic intoxication wildly inventive mixture comedy melodrama tastelessness swooning elegance,0.10357142857142858,1
ramsay clearly extraordinarily talente base three short film two feature bet third feature something behold,-0.11666666666666668,-1
impress many titfortat retaliatory response filmmaker allow pull plug conspirator avert americanrussian armageddon,0.5,1
classy sprightly spin film,0.25,1
fast frantic fun also soon forget,0.25,1
spiffy animated feature unruly adolescent boy yearning adventure chance prove worth,0.3,1
devos cassel tremendous chemistry sexual romantic tension never really vocalize palpable,0.14666666666666667,1
fulfill minimum requirement disney animation,0.0,0
move uneven success,0.04999999999999999,1
one exception every blighter particular south london housing project dig dysfunction like big comfort jar marmite slather cracker serve feast bleakness,0.08333333333333333,1
wickedly funny visually engross never bore movie challenge we think way consume pop culture,0.125,1
plenty impress et,0.0,0
chronicle one man quest president man singlehandedly turn plane full hardbitten cynical journalist essentially campaign end extended publicity department,-0.08333333333333333,-1
go rail final minute wendigo larry fessenden spooky new thriller refreshingly smart newfangled variation several theme derive far less sophisticated know horror film,0.11199752628324057,1
lrb woo rrb resonant film since killer,0.0,0
collateral damage trash earn extra point act nt,0.0,0
whole lot fun funny middle though somewhat less hardhitting start finish,0.11666666666666667,1
maybe formula filmmake nothing wrong film wellcrafte one,-0.5,-1
lrb fincher rrb camera sense assure pacing make aboveaverage thriller,0.0,0
film insightful kissinger background history,0.0,0
engross portrait man whose engaging manner flamboyant style make truly largerthanlife character,0.4,1
lot credit film win tone must go grant nt lose bit dry humor first make audience side atlantic love,0.37083333333333335,1
exploit lrb headbanger rrb stereotype good fun add bit heart unsettling subject matter,0.08333333333333334,1
journey difficult audience take protagonist yet potentially rewarding,0.0,0
ratliff two previous title plutonium circus purgatory county show penchant wry contentious configuration film part delicate canon,-0.23333333333333334,-1
invitingly upbeat overture pathosfille ultimately lifeaffirme finale martin masterfully conduct work,0.5,1
passion obsession lonely dark spot push virtuous limit lend narrative unusually surreal tone,9.25185853854297e-18,1
comedy swing jostle rhythm life,0.0,0
times auto focus feel distant might well watch telescope,-0.1,-1
yet aloof unreachable way fascinating wo nt able look away second,0.39999999999999997,1
part target audience cheer,0.0,0
otherwise maybe,0.0,0
animation increasingly emphasize computer cool film take stand favor tradition warmth,0.35,1
blade ii merge bit piece fight game wire fu horror movie mystery james bond wrestling scifi anime one big bloody stew,-0.4000000000000001,-1
instead hit audience head moral schrader rely subtle irony visual device convey point view,-0.1111111111111111,-1
k go annals cinema one great submarine story engage exciting narrative man confront demon fear paranoia,0.55,2
contrive may sound mr rose updating work surprisingly well,0.5666666666666667,2
glib bouncy bit sixtiesstyle slickness hero might wind catch audience get pure escapism,0.21428571428571427,1
nt need hiphop fan appreciate scratch mark documentary work,0.0,0
burst automatic gunfire story offer trenchant critique capitalism,0.0,0
combine improbable melodrama lrb gore bullfighter comatose ballerina rrb subtly kinky bedside vigil sensational denouement yet end undeniably touch,0.011111111111111108,1
story undeniably hard follow iwai gorgeous visual seduce,0.1361111111111111,1
get past taboo subject matter well worth time,-0.03888888888888888,-1
lovely film elegant witty beneath prim exterior unabashedly romantic hugely enjoyable right though really faithful source complexity,0.3551020408163265,1
scooby doo surely everything fan hope sense movie deserve recommendation,0.5,1
